,Id,Name,NF_Stage_Duration__c,StageName,NF_Stage_Change_Count__c,NF_Days_Through_Closing__c,NF_Days_Through_Qualified__c,Amount,NF_Client_Rev_Mil__c,NF_Client_Size_Employee__c,NF_Rev_T24M_Category__c,NF_Ratio_Identified_To_Total_Days__c,NF_Ratio_Validated_To_Total_Days__c,NF_Ratio_Qualified_To_Total_Days__c,NF_Deal_Size_Category__c,NF_Subgroup__c_Batteries & Accessories,NF_Subgroup__c_Car Electronics,NF_Subgroup__c_Exterior Accessories,NF_Subgroup__c_Garage & Car Care,NF_Subgroup__c_Interior Accessories,NF_Subgroup__c_Motorcycle Parts,NF_Subgroup__c_Performance Parts,NF_Subgroup__c_Replacement Parts,NF_Subgroup__c_Shelters & RV,NF_Subgroup__c_Tires & Wheels,NF_Subgroup__c_Towing & Hitches,NF_Group__c_Car Accessories,NF_Group__c_Car Electronics,NF_Group__c_Performance & Non-auto,NF_Group__c_Tires & Wheels,NF_Region__c_Mid-Atlantic,NF_Region__c_Midwest,NF_Region__c_Northeast,NF_Region__c_Northwest,NF_Region__c_Pacific,NF_Region__c_Southeast,NF_Region__c_Southwest,NF_Route__c_Fields Sales,NF_Route__c_Other,NF_Route__c_Reseller,NF_Route__c_Telecoverage,NF_Route__c_Telesales,MainCompetitors__c_Known,MainCompetitors__c_None,MainCompetitors__c_Unknown
85,0061N00000VboJ6QAJ,7535128,0.34126984127,0.0,0.125,0.109289617486,0.109289617486,0.075,0.0,1.0,0.0,0.109896014715,0.633311185196,0.0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
86,0061N00000VboJ7QAJ,8279181,0.277777777778,1.0,0.125,0.0109289617486,0.0109289617486,0.0067,0.0,0.0,0.0,0.0,0.133531267625,0.619039285329,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
87,0061N00000VboJ8QAJ,6564577,0.674603174603,0.0,0.1875,0.0819672131148,0.0819672131148,0.423684,0.0,0.0,0.0,0.0,0.216586098136,0.564273495384,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
88,0061N00000VboJ9QAJ,8533006,0.142857142857,1.0,0.0625,0.0491803278689,0.0491803278689,0.025,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
89,0061N00000VboJAQAZ,9914001,0.0555555555556,1.0,0.0,0.0,0.0,0.0064,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
90,0061N00000VboJBQAZ,5360208,0.0873015873016,0.0,0.4375,0.251366120219,0.251366120219,0.06,0.5,0.25,0.0,0.308838195124,0.0408223145202,0.467808095825,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
91,0061N00000VboJCQAZ,6708511,0.555555555556,0.0,0.1875,0.136612021858,0.136612021858,0.103,0.5,0.0,0.0,0.28163960345,0.110168339528,0.443552486973,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
92,0061N00000VboJDQAZ,7158031,0.373015873016,0.0,0.3125,0.174863387978,0.174863387978,0.15,0.5,0.75,0.0,0.374296370616,0.228841686065,0.253780606983,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
93,0061N00000VboJEQAZ,8318563,0.0714285714286,0.0,0.25,0.147540983607,0.147540983607,0.031,0.0,0.0,0.0,0.0,0.463452215524,0.343907384421,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
94,0061N00000VboJFQAZ,6355889,0.666666666667,0.0,0.125,0.142076502732,0.142076502732,0.45,0.5,0.5,0.0,0.256941124251,0.534755604163,0.0,0.833333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
95,0061N00000VboJGQAZ,9418389,0.111111111111,1.0,0.0625,0.0546448087432,0.0546448087432,0.013,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
96,0061N00000VboJHQAZ,8133081,0.333333333333,1.0,0.0,0.0,0.0,0.011626,0.0,0.0,1.0,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
97,0061N00000VboJIQAZ,8003490,0.230158730159,1.0,0.5,0.0601092896175,0.0546448087432,0.046135,0.0,0.0,0.5,0.0,0.567377587085,0.0953101798043,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
98,0061N00000VboJJQAZ,6904122,0.579365079365,1.0,0.0625,0.0765027322404,0.0765027322404,0.018,0.75,0.5,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
99,0061N00000VboJKQAZ,6073849,0.579365079365,0.0,0.25,0.0710382513661,0.0710382513661,0.11,0.5,0.0,0.0,0.00754744623686,0.689351987918,0.0,0.666666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
100,0061N00000VboJLQAZ,9544529,0.142857142857,1.0,0.0625,0.0109289617486,0.0109289617486,0.02368,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
101,0061N00000VboJMQAZ,8318223,0.269841269841,0.0,0.0625,0.00546448087432,0.00546448087432,0.035,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
102,0061N00000VboJNQAZ,8539909,0.0873015873016,0.0,0.0625,0.0874316939891,0.0874316939891,0.075,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
103,0061N00000VboJOQAZ,6067668,0.18253968254,1.0,0.1875,0.0491803278689,0.0491803278689,0.01506,0.0,0.0,0.25,0.0,0.0106955976273,0.687756175168,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
104,0061N00000VboJPQAZ,6849324,0.674603174603,0.0,0.125,0.0218579234973,0.0218579234973,0.3,0.0,0.0,0.0,0.0,0.198450778724,0.576887484033,0.833333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
105,0061N00000VboJQQAZ,6031368,0.706349206349,0.0,0.1875,0.180327868852,0.180327868852,0.22,0.75,0.0,0.0,0.060976559879,0.136894356517,0.582449670673,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
106,0061N00000VboJRQAZ,6590077,0.388888888889,1.0,0.1875,0.142076502732,0.142076502732,0.034367,0.0,0.0,0.25,0.0,0.677521736673,0.0305369644616,0.333333333333,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
107,0061N00000VboJSQAZ,9559157,0.0634920634921,1.0,0.125,0.0546448087432,0.0546448087432,4.7e-05,0.0,0.0,0.0,0.48701498712,0.316669595039,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
108,0061N00000VboJTQAZ,7981777,0.261904761905,0.0,0.125,0.0546448087432,0.0546448087432,0.101,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
109,0061N00000VboJUQAZ,7583217,0.428571428571,0.0,0.0625,0.0437158469945,0.0437158469945,0.01,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
110,0061N00000VboJVQAZ,7434483,0.357142857143,0.0,0.0625,0.120218579235,0.120218579235,0.006134,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
111,0061N00000VboJWQAZ,7135682,0.571428571429,0.0,0.3125,0.0327868852459,0.00546448087432,0.028,0.0,0.0,0.0,0.103796793682,0.015504186536,0.015504186536,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
112,0061N00000VboJXQAZ,9898358,0.0555555555556,1.0,0.0625,0.00546448087432,0.00546448087432,0.002,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
113,0061N00000VboJYQAZ,9843484,0.0396825396825,1.0,0.125,0.0218579234973,0.016393442623,0.1,0.0,0.0,1.0,0.506269862025,0.0,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
114,0061N00000VboJZQAZ,9814819,0.0555555555556,0.0,0.125,0.016393442623,0.016393442623,0.03,0.0,0.0,0.0,0.19782574333,0.577315365035,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
115,0061N00000VboJaQAJ,7459503,0.293650793651,1.0,0.3125,0.158469945355,0.0601092896175,0.02,0.0,0.0,0.0,0.0,0.25549147006,0.0884375262219,0.166666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
116,0061N00000VboJbQAJ,7011298,0.579365079365,1.0,0.0625,0.0546448087432,0.0546448087432,0.005932,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
117,0061N00000VboJcQAJ,7500202,0.468253968254,1.0,0.1875,0.016393442623,0.016393442623,0.012179,0.25,0.0,0.0,0.0,0.0,0.69314718056,0.166666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
118,0061N00000VboJdQAJ,8519415,0.134920634921,0.0,0.0625,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
119,0061N00000VboJeQAJ,9626192,0.126984126984,1.0,0.0,0.0,0.0,0.000308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
120,0061N00000VboJfQAJ,9914000,0.0555555555556,1.0,0.0,0.0,0.0,0.004015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
121,0061N00000VboJgQAJ,7245923,0.325396825397,1.0,0.1875,0.00546448087432,0.0,0.018,0.25,0.5,0.0,0.0,0.0870112936563,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
122,0061N00000VboJhQAJ,4538348,0.428571428571,0.0,0.4375,0.699453551913,0.661202185792,0.7,0.0,0.0,0.0,0.196403604364,0.339033952623,0.277678705192,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
123,0061N00000VboJiQAJ,8503994,0.103174603175,1.0,0.125,0.00546448087432,0.00546448087432,0.005,0.0,0.0,0.75,0.0,0.0,0.69314718056,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
124,0061N00000VboJjQAJ,7219756,0.492063492063,1.0,0.1875,0.016393442623,0.016393442623,0.166704,1.0,0.75,0.0,0.0,0.0392207131533,0.672944473242,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
125,0061N00000VboJkQAJ,9407379,0.0555555555556,0.0,0.125,0.0928961748634,0.0928961748634,0.03,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
126,0061N00000VboJlQAJ,7381742,0.34126984127,1.0,0.25,0.0710382513661,0.0109289617486,0.0177,1.0,0.0,0.0,0.0438025083727,0.0,0.0993728251645,0.166666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
127,0061N00000VboJmQAJ,8261788,0.126984126984,0.0,0.125,0.114754098361,0.114754098361,0.05,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
128,0061N00000VboJnQAJ,7545408,0.349206349206,0.0,0.125,0.103825136612,0.103825136612,0.03,0.0,0.0,0.0,0.0852644353085,0.647624048824,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
129,0061N00000VboJoQAJ,8101496,0.34126984127,1.0,0.0,0.0,0.0,0.000935,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
130,0061N00000VboJpQAJ,5941005,0.190476190476,1.0,0.1875,0.153005464481,0.153005464481,0.06,0.0,1.0,0.0,0.0,0.348514437394,0.459346417361,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
131,0061N00000VboJqQAJ,7172665,0.595238095238,1.0,0.125,0.0109289617486,0.0109289617486,0.0134,0.0,0.0,0.25,0.0,0.405465108108,0.405465108108,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
132,0061N00000VboJrQAJ,6701198,0.714285714286,1.0,0.125,0.016393442623,0.016393442623,0.0391,0.75,0.5,0.0,0.0,0.0,0.69314718056,0.333333333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
133,0061N00000VboJsQAJ,8236901,0.0555555555556,0.0,0.0625,0.174863387978,0.174863387978,0.02,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
134,0061N00000VboJtQAJ,7387615,0.507936507937,0.0,0.0625,0.0273224043716,0.0273224043716,0.12,0.0,0.75,0.0,0.69314718056,0.0,0.0,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
135,0061N00000VboJuQAJ,8427171,0.206349206349,0.0,0.0625,0.0327868852459,0.0327868852459,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
136,0061N00000VboJvQAJ,6659040,0.769841269841,1.0,0.0,0.0,0.0,0.012,0.25,0.25,0.25,0.0,0.0,0.0,0.166666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
137,0061N00000VboJwQAJ,9659837,0.00793650793651,1.0,0.1875,0.0765027322404,0.0601092896175,0.075,0.0,0.0,0.5,0.0,0.531879232964,0.0685199596818,0.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
138,0061N00000VboJxQAJ,9505270,0.142857142857,1.0,0.0625,0.016393442623,0.016393442623,0.067,0.0,0.0,0.75,0.0,0.0,0.69314718056,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
139,0061N00000VboJyQAJ,8291648,0.134920634921,0.0,0.0625,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
140,0061N00000VboJzQAJ,7666819,0.428571428571,0.0,0.125,0.0218579234973,0.0218579234973,0.25,0.0,0.0,0.0,0.0,0.202940843997,0.573800422927,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
141,0061N00000VboK0QAJ,7029062,0.507936507937,0.0,0.0625,0.103825136612,0.103825136612,0.025,1.0,0.5,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
142,0061N00000VboK1QAJ,9620831,0.0,0.0,0.25,0.0874316939891,0.0546448087432,0.16,0.0,0.0,0.0,0.0,0.299877159182,0.238968867821,0.666666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
143,0061N00000VboK2QAJ,7963483,0.365079365079,1.0,0.0625,0.0109289617486,0.0109289617486,0.05088,0.0,0.0,0.0,0.0,0.0,0.69314718056,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
144,0061N00000VboK3QAJ,8377372,0.119047619048,0.0,0.125,0.0983606557377,0.0983606557377,0.24,0.0,0.0,0.0,0.480873092023,0.323903580945,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
145,0061N00000VboK4QAJ,6441051,0.31746031746,0.0,0.125,0.311475409836,0.311475409836,0.0088,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
146,0061N00000VboK5QAJ,6096020,0.18253968254,1.0,0.125,0.0601092896175,0.0601092896175,0.044171,0.0,0.25,0.0,0.0,0.69314718056,0.0,0.333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
147,0061N00000VboK6QAJ,6932541,0.65873015873,1.0,0.0625,0.0218579234973,0.0218579234973,0.3366,0.0,0.0,1.0,0.0,0.0,0.69314718056,0.833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
148,0061N00000VboK7QAJ,9799749,0.0714285714286,0.0,0.0625,0.00546448087432,0.00546448087432,0.12,0.0,0.0,1.0,0.0,0.69314718056,0.0,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
149,0061N00000VboK8QAJ,7298989,0.531746031746,0.0,0.0625,0.0327868852459,0.0327868852459,0.3,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.833333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
150,0061N00000VboK9QAJ,7808145,0.404761904762,0.0,0.125,0.0109289617486,0.0109289617486,0.1,0.0,0.0,0.0,0.0,0.510825823766,0.287681822452,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
151,0061N00000VboKAQAZ,5984533,0.365079365079,1.0,0.1875,0.0655737704918,0.0655737704918,0.479641,0.75,1.0,0.0,0.0,0.0,0.68904025869,0.833333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
152,0061N00000VboKBQAZ,6797730,0.52380952381,0.0,0.1875,0.136612021858,0.136612021858,0.12,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.666666666667,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
153,0061N00000VboKCQAZ,8178926,0.293650793651,0.0,0.0625,0.0218579234973,0.0218579234973,0.08,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
154,0061N00000VboKDQAZ,7249962,0.420634920635,1.0,0.0625,0.120218579235,0.120218579235,0.036809,0.0,0.0,0.5,0.69314718056,0.0,0.0,0.333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
155,0061N00000VboKEQAZ,7361342,0.428571428571,0.0,0.0625,0.0874316939891,0.0874316939891,0.02,0.5,0.75,0.0,0.69314718056,0.0,0.0,0.166666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
156,0061N00000VboKFQAZ,7947153,0.357142857143,0.0,0.0625,0.016393442623,0.016393442623,0.02,0.0,0.0,0.0,0.0,0.69314718056,0.0,0.166666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
157,0061N00000VboKGQAZ,6726164,0.507936507937,1.0,0.1875,0.16393442623,0.16393442623,0.0449,0.75,0.5,0.0,0.0,0.00330553070872,0.683163509151,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
158,0061N00000VboKHQAZ,7752804,0.436507936508,1.0,0.0,0.0,0.0,0.674314,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
159,0061N00000VboKIQAZ,7500174,0.126984126984,0.0,0.25,0.256830601093,0.256830601093,0.077507,0.0,0.0,0.0,0.411123071602,0.39977494982,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
160,0061N00000VboKJQAZ,7565163,0.349206349206,0.0,0.125,0.0983606557377,0.0983606557377,0.02,0.0,0.0,0.0,0.353408715618,0.454945192958,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
161,0061N00000VboKKQAZ,8467062,0.198412698413,1.0,0.125,0.0218579234973,0.0218579234973,0.01,0.0,0.0,1.0,0.0,0.251314206059,0.538996667399,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
162,0061N00000VboKLQAZ,8227981,0.309523809524,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
163,0061N00000VboKMQAZ,9777054,0.0555555555556,0.0,0.0625,0.0273224043716,0.0273224043716,0.000114,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
164,0061N00000VboKNQAZ,7384280,0.452380952381,1.0,0.125,0.0,0.0,0.0003,0.5,0.0,0.0,0.0,0.69314718056,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
165,0061N00000VboKOQAZ,6905291,0.333333333333,1.0,0.1875,0.0382513661202,0.0382513661202,0.04,0.0,0.0,0.0,0.0,0.083382048939,0.648695167989,0.333333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
166,0061N00000VboKPQAZ,6080331,0.944444444444,1.0,0.0625,0.0109289617486,0.0109289617486,0.0,0.5,0.0,0.0,0.0,0.69314718056,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
167,0061N00000VboKQQAZ,7792052,0.309523809524,1.0,0.125,0.0765027322404,0.0109289617486,0.01223,0.0,0.0,1.0,0.0,0.0,0.14498999141,0.166666666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
168,0061N00000VboKRQAZ,8510950,0.134920634921,0.0,0.125,0.0655737704918,0.0655737704918,0.09,0.0,0.0,0.0,0.0913496198581,0.644139692777,0.0,0.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
169,0061N00000VboKSQAZ,7615916,0.34126984127,1.0,0.1875,0.016393442623,0.016393442623,0.22,0.0,0.0,0.5,0.0,0.0,0.643550341115,0.666666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
170,0061N00000VboKTQAZ,6704537,0.690476190476,1.0,0.375,0.016393442623,0.016393442623,0.121,0.25,0.0,0.75,0.427443797436,0.0,0.312374928945,0.666666666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
171,0061N00000VboKUQAZ,7717090,0.365079365079,1.0,0.1875,0.0109289617486,0.0109289617486,0.004921,0.0,0.0,0.75,0.162519279498,0.600773634622,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
172,0061N00000VboKVQAZ,9522939,0.15873015873,1.0,0.0625,0.00546448087432,0.00546448087432,0.007,0.0,0.0,1.0,0.0,0.0,0.69314718056,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
173,0061N00000VboKWQAZ,10040226,0.0,1.0,0.0625,0.0109289617486,0.0109289617486,0.00657,0.0,0.0,0.0,0.69314718056,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
